Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
10,1729272889714,18/10/2024 17:34:49,1729273062532,-4,18/10/2024 13:37:42,187086,12,questionnaire-xwu3,,40753942,tbx9lxk6,11890103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,comf_media,5
11,1729272889714,18/10/2024 17:34:49,1729273062533,-4,18/10/2024 13:37:42,187086,12,questionnaire-xwu3,,40753942,tbx9lxk6,11890103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,7
12,1729272889714,18/10/2024 17:34:49,1729273062533,-4,18/10/2024 13:37:42,187086,12,questionnaire-xwu3,,40753942,tbx9lxk6,11890103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,Value judgements
13,1729272889714,18/10/2024 17:34:49,1729273062533,-4,18/10/2024 13:37:42,187086,12,questionnaire-xwu3,,40753942,tbx9lxk6,11890103,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x607,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,61725
1,1729272827940,18/10/2024 17:33:47,1729272827768,-5,18/10/2024 12:33:47,187086,12,questionnaire-xwu3,,40753944,51hpyz5y,11890515,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1367x615,1366x613,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729272877282,18/10/2024 17:34:37,1729272876452,-5,18/10/2024 12:34:36,187086,12,questionnaire-xwu3,,40753944,51hpyz5y,11890515,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1367x615,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,5
3,1729272877597,18/10/2024 17:34:37,1729272876455,-5,18/10/2024 12:34:36,187086,12,questionnaire-xwu3,,40753944,51hpyz5y,11890515,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1367x615,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_science,5
4,1729272877597,18/10/2024 17:34:37,1729272876455,-5,18/10/2024 12:34:36,187086,12,questionnaire-xwu3,,40753944,51hpyz5y,11890515,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1367x615,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,5
5,1729272877597,18/10/2024 17:34:37,1729272876456,-5,18/10/2024 12:34:36,187086,12,questionnaire-xwu3,,40753944,51hpyz5y,11890515,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1367x615,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_community,6
6,1729272877597,18/10/2024 17:34:37,1729272876456,-5,18/10/2024 12:34:36,187086,12,questionnaire-xwu3,,40753944,51hpyz5y,11890515,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1367x615,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,5
7,1729272877597,18/10/2024 17:34:37,1729272876456,-5,18/10/2024 12:34:36,187086,12,questionnaire-xwu3,,40753944,51hpyz5y,11890515,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1367x615,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_police,5
8,1729272877597,18/10/2024 17:34:37,1729272876457,-5,18/10/2024 12:34:36,187086,12,questionnaire-xwu3,,40753944,51hpyz5y,11890515,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1367x615,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,5
9,1729272877597,18/10/2024 17:34:37,1729272876457,-5,18/10/2024 12:34:36,187086,12,questionnaire-xwu3,,40753944,51hpyz5y,11890515,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1367x615,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,5
10,1729272877597,18/10/2024 17:34:37,1729272876457,-5,18/10/2024 12:34:36,187086,12,questionnaire-xwu3,,40753944,51hpyz5y,11890515,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1367x615,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_media,5
11,1729272877597,18/10/2024 17:34:37,1729272876458,-5,18/10/2024 12:34:36,187086,12,questionnaire-xwu3,,40753944,51hpyz5y,11890515,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1367x615,1366x613,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,5
12,1729272877597,18/10/2024 17:34:37,1729272876458,-5,18/10/2024 12:34:36,187086,12,questionnaire-xwu3,,40753944,51hpyz5y,11890515,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1367x615,1366x613,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,"This study aims to examine and comprehend a particular phenomenon or issue by collecting data, drawing conclusions, and adding to existing knowledge. It seeks to raise questions, test hypotheses, and offer insights that can inform practice, policy-making, or further research. Ultimately the goal is to deepen understanding and support informed decision-making within the relevant field."
13,1729272877597,18/10/2024 17:34:37,1729272876459,-5,18/10/2024 12:34:36,187086,12,questionnaire-xwu3,,40753944,51hpyz5y,11890515,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1367x615,1366x613,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,48691
1,1729272831043,18/10/2024 17:33:51,1729272831265,-4,18/10/2024 13:33:51,187086,12,questionnaire-xwu3,,40753948,p2hc0j7i,11890511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729272868403,18/10/2024 17:34:28,1729272868679,-4,18/10/2024 13:34:28,187086,12,questionnaire-xwu3,,40753948,p2hc0j7i,11890511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,3
3,1729272868761,18/10/2024 17:34:28,1729272868683,-4,18/10/2024 13:34:28,187086,12,questionnaire-xwu3,,40753948,p2hc0j7i,11890511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,,Purpose/Comfort Exit Questions,3,No,comf_science,5
4,1729272868761,18/10/2024 17:34:28,1729272868683,-4,18/10/2024 13:34:28,187086,12,questionnaire-xwu3,,40753948,p2hc0j7i,11890511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,5
5,1729272868761,18/10/2024 17:34:28,1729272868683,-4,18/10/2024 13:34:28,187086,12,questionnaire-xwu3,,40753948,p2hc0j7i,11890511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,,Purpose/Comfort Exit Questions,3,No,comf_community,2
6,1729272868761,18/10/2024 17:34:28,1729272868683,-4,18/10/2024 13:34:28,187086,12,questionnaire-xwu3,,40753948,p2hc0j7i,11890511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,6
7,1729272868761,18/10/2024 17:34:28,1729272868684,-4,18/10/2024 13:34:28,187086,12,questionnaire-xwu3,,40753948,p2hc0j7i,11890511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,,Purpose/Comfort Exit Questions,3,No,comf_police,5
8,1729272868761,18/10/2024 17:34:28,1729272868684,-4,18/10/2024 13:34:28,187086,12,questionnaire-xwu3,,40753948,p2hc0j7i,11890511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,4
9,1729272868761,18/10/2024 17:34:28,1729272868684,-4,18/10/2024 13:34:28,187086,12,questionnaire-xwu3,,40753948,p2hc0j7i,11890511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,3
10,1729272868761,18/10/2024 17:34:28,1729272868685,-4,18/10/2024 13:34:28,187086,12,questionnaire-xwu3,,40753948,p2hc0j7i,11890511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,,Purpose/Comfort Exit Questions,3,No,comf_media,3
11,1729272868761,18/10/2024 17:34:28,1729272868685,-4,18/10/2024 13:34:28,187086,12,questionnaire-xwu3,,40753948,p2hc0j7i,11890511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,5
12,1729272868761,18/10/2024 17:34:28,1729272868686,-4,18/10/2024 13:34:28,187086,12,questionnaire-xwu3,,40753948,p2hc0j7i,11890511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,I have no idea
13,1729272868761,18/10/2024 17:34:28,1729272868686,-4,18/10/2024 13:34:28,187086,12,questionnaire-xwu3,,40753948,p2hc0j7i,11890511,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 129.0.0.0,1366x768,1358x642,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,37421
1,1729272837510,18/10/2024 17:33:57,1729272833206,-5,18/10/2024 12:33:53,187086,12,questionnaire-xwu3,,40753952,s8f23qfk,11890607,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1350x606,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729272869476,18/10/2024 17:34:29,1729272865210,-5,18/10/2024 12:34:25,187086,12,questionnaire-xwu3,,40753952,s8f23qfk,11890607,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1350x606,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,5
3,1729272869679,18/10/2024 17:34:29,1729272865212,-5,18/10/2024 12:34:25,187086,12,questionnaire-xwu3,,40753952,s8f23qfk,11890607,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1350x606,,,,Purpose/Comfort Exit Questions,3,No,comf_science,3
4,1729272869679,18/10/2024 17:34:29,1729272865213,-5,18/10/2024 12:34:25,187086,12,questionnaire-xwu3,,40753952,s8f23qfk,11890607,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1350x606,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,5
5,1729272869679,18/10/2024 17:34:29,1729272865213,-5,18/10/2024 12:34:25,187086,12,questionnaire-xwu3,,40753952,s8f23qfk,11890607,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1350x606,,,,Purpose/Comfort Exit Questions,3,No,comf_community,3
6,1729272869679,18/10/2024 17:34:29,1729272865213,-5,18/10/2024 12:34:25,187086,12,questionnaire-xwu3,,40753952,s8f23qfk,11890607,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1350x606,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,5
7,1729272869679,18/10/2024 17:34:29,1729272865213,-5,18/10/2024 12:34:25,187086,12,questionnaire-xwu3,,40753952,s8f23qfk,11890607,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1350x606,,,,Purpose/Comfort Exit Questions,3,No,comf_police,5
8,1729272869679,18/10/2024 17:34:29,1729272865214,-5,18/10/2024 12:34:25,187086,12,questionnaire-xwu3,,40753952,s8f23qfk,11890607,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1350x606,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,3
9,1729272869679,18/10/2024 17:34:29,1729272865214,-5,18/10/2024 12:34:25,187086,12,questionnaire-xwu3,,40753952,s8f23qfk,11890607,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1350x606,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,5
10,1729272869679,18/10/2024 17:34:29,1729272865214,-5,18/10/2024 12:34:25,187086,12,questionnaire-xwu3,,40753952,s8f23qfk,11890607,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1350x606,,,,Purpose/Comfort Exit Questions,3,No,comf_media,5
11,1729272869679,18/10/2024 17:34:29,1729272865214,-5,18/10/2024 12:34:25,187086,12,questionnaire-xwu3,,40753952,s8f23qfk,11890607,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1350x606,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,4
12,1729272869679,18/10/2024 17:34:29,1729272865215,-5,18/10/2024 12:34:25,187086,12,questionnaire-xwu3,,40753952,s8f23qfk,11890607,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1350x606,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,my opinion
13,1729272869679,18/10/2024 17:34:29,1729272865215,-5,18/10/2024 12:34:25,187086,12,questionnaire-xwu3,,40753952,s8f23qfk,11890607,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1350x606,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,32010
1,1729272839345,18/10/2024 17:33:59,1729272839222,-5,18/10/2024 12:33:59,187086,12,questionnaire-xwu3,,40753955,pp3t3qa4,11890346,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729272882154,18/10/2024 17:34:42,1729272882034,-5,18/10/2024 12:34:42,187086,12,questionnaire-xwu3,,40753955,pp3t3qa4,11890346,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,6
3,1729272882312,18/10/2024 17:34:42,1729272882035,-5,18/10/2024 12:34:42,187086,12,questionnaire-xwu3,,40753955,pp3t3qa4,11890346,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,,Purpose/Comfort Exit Questions,3,No,comf_science,7
4,1729272882312,18/10/2024 17:34:42,1729272882035,-5,18/10/2024 12:34:42,187086,12,questionnaire-xwu3,,40753955,pp3t3qa4,11890346,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,6
5,1729272882312,18/10/2024 17:34:42,1729272882035,-5,18/10/2024 12:34:42,187086,12,questionnaire-xwu3,,40753955,pp3t3qa4,11890346,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,,Purpose/Comfort Exit Questions,3,No,comf_community,6
6,1729272882312,18/10/2024 17:34:42,1729272882035,-5,18/10/2024 12:34:42,187086,12,questionnaire-xwu3,,40753955,pp3t3qa4,11890346,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,6
7,1729272882312,18/10/2024 17:34:42,1729272882036,-5,18/10/2024 12:34:42,187086,12,questionnaire-xwu3,,40753955,pp3t3qa4,11890346,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,,Purpose/Comfort Exit Questions,3,No,comf_police,7
8,1729272882312,18/10/2024 17:34:42,1729272882036,-5,18/10/2024 12:34:42,187086,12,questionnaire-xwu3,,40753955,pp3t3qa4,11890346,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,7
9,1729272882312,18/10/2024 17:34:42,1729272882036,-5,18/10/2024 12:34:42,187086,12,questionnaire-xwu3,,40753955,pp3t3qa4,11890346,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,7
10,1729272882312,18/10/2024 17:34:42,1729272882036,-5,18/10/2024 12:34:42,187086,12,questionnaire-xwu3,,40753955,pp3t3qa4,11890346,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,,Purpose/Comfort Exit Questions,3,No,comf_media,5
11,1729272882312,18/10/2024 17:34:42,1729272882036,-5,18/10/2024 12:34:42,187086,12,questionnaire-xwu3,,40753955,pp3t3qa4,11890346,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,7
12,1729272882312,18/10/2024 17:34:42,1729272882036,-5,18/10/2024 12:34:42,187086,12,questionnaire-xwu3,,40753955,pp3t3qa4,11890346,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,"I'm not sure. Seems like it's well-timed for the election, though. "
13,1729272882312,18/10/2024 17:34:42,1729272882036,-5,18/10/2024 12:34:42,187086,12,questionnaire-xwu3,,40753955,pp3t3qa4,11890346,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 129.0.0.0,1440x900,1440x812,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,42814
1,1729272846277,18/10/2024 17:34:06,1729272846197,5,18/10/2024 22:34:06,187086,12,questionnaire-xwu3,,40753957,g5pfyqkf,11890492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1296x1168,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729272875640,18/10/2024 17:34:35,1729272875561,5,18/10/2024 22:34:35,187086,12,questionnaire-xwu3,,40753957,g5pfyqkf,11890492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1296x1168,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,6
3,1729272875970,18/10/2024 17:34:35,1729272875566,5,18/10/2024 22:34:35,187086,12,questionnaire-xwu3,,40753957,g5pfyqkf,11890492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1296x1168,,,,Purpose/Comfort Exit Questions,3,No,comf_science,5
4,1729272875970,18/10/2024 17:34:35,1729272875567,5,18/10/2024 22:34:35,187086,12,questionnaire-xwu3,,40753957,g5pfyqkf,11890492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1296x1168,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,6
5,1729272875970,18/10/2024 17:34:35,1729272875567,5,18/10/2024 22:34:35,187086,12,questionnaire-xwu3,,40753957,g5pfyqkf,11890492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1296x1168,,,,Purpose/Comfort Exit Questions,3,No,comf_community,6
6,1729272875970,18/10/2024 17:34:35,1729272875568,5,18/10/2024 22:34:35,187086,12,questionnaire-xwu3,,40753957,g5pfyqkf,11890492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1296x1168,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,5
7,1729272875970,18/10/2024 17:34:35,1729272875568,5,18/10/2024 22:34:35,187086,12,questionnaire-xwu3,,40753957,g5pfyqkf,11890492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1296x1168,,,,Purpose/Comfort Exit Questions,3,No,comf_police,6
8,1729272875970,18/10/2024 17:34:35,1729272875569,5,18/10/2024 22:34:35,187086,12,questionnaire-xwu3,,40753957,g5pfyqkf,11890492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1296x1168,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,4
9,1729272875970,18/10/2024 17:34:35,1729272875569,5,18/10/2024 22:34:35,187086,12,questionnaire-xwu3,,40753957,g5pfyqkf,11890492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1296x1168,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,5
10,1729272875970,18/10/2024 17:34:35,1729272875570,5,18/10/2024 22:34:35,187086,12,questionnaire-xwu3,,40753957,g5pfyqkf,11890492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1296x1168,,,,Purpose/Comfort Exit Questions,3,No,comf_media,6
11,1729272875970,18/10/2024 17:34:35,1729272875571,5,18/10/2024 22:34:35,187086,12,questionnaire-xwu3,,40753957,g5pfyqkf,11890492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1296x1168,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,6
12,1729272875970,18/10/2024 17:34:35,1729272875572,5,18/10/2024 22:34:35,187086,12,questionnaire-xwu3,,40753957,g5pfyqkf,11890492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1296x1168,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,general experiment
13,1729272875970,18/10/2024 17:34:35,1729272875572,5,18/10/2024 22:34:35,187086,12,questionnaire-xwu3,,40753957,g5pfyqkf,11890492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1280x720,1296x1168,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,29376
1,1729272854112,18/10/2024 17:34:14,1729272853506,5,18/10/2024 22:34:13,187086,12,questionnaire-xwu3,,40753966,zotqrqqm,11890396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729272913129,18/10/2024 17:35:13,1729272912495,5,18/10/2024 22:35:12,187086,12,questionnaire-xwu3,,40753966,zotqrqqm,11890396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,6
3,1729272913521,18/10/2024 17:35:13,1729272912502,5,18/10/2024 22:35:12,187086,12,questionnaire-xwu3,,40753966,zotqrqqm,11890396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,comf_science,6
4,1729272913521,18/10/2024 17:35:13,1729272912504,5,18/10/2024 22:35:12,187086,12,questionnaire-xwu3,,40753966,zotqrqqm,11890396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,6
5,1729272913521,18/10/2024 17:35:13,1729272912504,5,18/10/2024 22:35:12,187086,12,questionnaire-xwu3,,40753966,zotqrqqm,11890396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,comf_community,5
6,1729272913521,18/10/2024 17:35:13,1729272912505,5,18/10/2024 22:35:12,187086,12,questionnaire-xwu3,,40753966,zotqrqqm,11890396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,comf_firefighter,6
7,1729272913521,18/10/2024 17:35:13,1729272912506,5,18/10/2024 22:35:12,187086,12,questionnaire-xwu3,,40753966,zotqrqqm,11890396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,comf_police,6
8,1729272913521,18/10/2024 17:35:13,1729272912507,5,18/10/2024 22:35:12,187086,12,questionnaire-xwu3,,40753966,zotqrqqm,11890396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,comf_gun,2
9,1729272913521,18/10/2024 17:35:13,1729272912508,5,18/10/2024 22:35:12,187086,12,questionnaire-xwu3,,40753966,zotqrqqm,11890396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,comf_immigration,3
10,1729272913521,18/10/2024 17:35:13,1729272912509,5,18/10/2024 22:35:12,187086,12,questionnaire-xwu3,,40753966,zotqrqqm,11890396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,comf_media,6
11,1729272913521,18/10/2024 17:35:13,1729272912510,5,18/10/2024 22:35:12,187086,12,questionnaire-xwu3,,40753966,zotqrqqm,11890396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,comf_voting,6
12,1729272913521,18/10/2024 17:35:13,1729272912511,5,18/10/2024 22:35:12,187086,12,questionnaire-xwu3,,40753966,zotqrqqm,11890396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,OpenEnded,Lifestyle views
13,1729272913521,18/10/2024 17:35:13,1729272912511,5,18/10/2024 22:35:12,187086,12,questionnaire-xwu3,,40753966,zotqrqqm,11890396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x945,,,,Purpose/Comfort Exit Questions,3,No,END QUESTIONNAIRE,59006
1,1729272854324,18/10/2024 17:34:14,1729272843761,-5,18/10/2024 12:34:03,187086,12,questionnaire-xwu3,,40753973,d2lcdp27,11890262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,BEGIN QUESTIONNAIRE,
2,1729272905675,18/10/2024 17:35:05,1729272894463,-5,18/10/2024 12:34:54,187086,12,questionnaire-xwu3,,40753973,d2lcdp27,11890262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_religion,2
3,1729272905907,18/10/2024 17:35:05,1729272894467,-5,18/10/2024 12:34:54,187086,12,questionnaire-xwu3,,40753973,d2lcdp27,11890262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_science,6
4,1729272905907,18/10/2024 17:35:05,1729272894468,-5,18/10/2024 12:34:54,187086,12,questionnaire-xwu3,,40753973,d2lcdp27,11890262,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 129.0.0.0,1366x768,1366x599,,,,Purpose/Comfort Exit Questions,3,No,comf_healthcare,5
