,Metric,Obvserved,Null_Mean,Null_Std,Permutation p-val,itemID
599,recall_micro,0.6687370600414079,0.5438565217391305,0.01857581010989076,9.999000099990002e-05,27
600,recall_weighted,0.6687370600414079,0.5438565217391305,0.01857581010989076,9.999000099990002e-05,27
601,f1_macro,0.6626270387315336,0.5414849886480413,0.01833876527198083,9.999000099990002e-05,27
602,f1_micro,0.6687370600414079,0.5438565217391305,0.01857581010989076,9.999000099990002e-05,27
603,f1_weighted,0.6679850574186541,0.5449230626239496,0.018527678910412917,9.999000099990002e-05,27
604,f1_class0,0.6172248803827751,0.5123518354837655,0.023273641327978756,9.999000099990002e-05,27
605,f1_class1,0.708029197080292,0.5706181418123171,0.024574023505728775,9.999000099990002e-05,27
606,precision_class0,0.6292682926829268,0.4849349600820675,0.01868209005715576,9.999000099990002e-05,27
607,precision_class1,0.697841726618705,0.602069621523868,0.01817208903199184,9.999000099990002e-05,27
608,recall_class0,0.6056338028169014,0.5443868544600939,0.03901756663238482,0.06679332066793321,27
609,recall_class1,0.7185185185185186,0.5434381481481483,0.03762419738601691,9.999000099990002e-05,27
610,balanced_accuracy,0.6620761606677099,0.543912501304121,0.01831876776943633,9.999000099990002e-05,27
611,mcc,0.32562781221618337,0.08741336670579808,0.03646723916690665,9.999000099990002e-05,27
612,roc_auc,0.7119544427056165,0.5608687854286212,0.018599625554936383,9.999000099990002e-05,27
613,pr_auc,0.7308150423474884,0.6135306940793531,0.01853046415077896,9.999000099990002e-05,27
614,brier,0.21181737526480682,0.24687241575492466,0.0017886085337211776,1.0,27
615,log_loss,0.6084757940857088,0.6868440907089945,0.0036317198649466124,1.0,27
616,accuracy,0.6728778467908902,0.5443942028985506,0.01995603327338657,9.999000099990002e-05,28
617,precision_macro,0.654102233676976,0.5422351252922812,0.01776570240443987,9.999000099990002e-05,28
618,precision_micro,0.6728778467908902,0.5443942028985506,0.01995603327338657,9.999000099990002e-05,28
619,precision_weighted,0.6766708999452163,0.5723667168047541,0.0176491783416989,9.999000099990002e-05,28
620,recall_macro,0.6571684129823665,0.5447427996422183,0.018815909170268978,9.999000099990002e-05,28
621,recall_micro,0.6728778467908902,0.5443942028985506,0.01995603327338657,9.999000099990002e-05,28
622,recall_weighted,0.6728778467908902,0.5443942028985506,0.019956033273386572,9.999000099990002e-05,28
623,f1_macro,0.6553241075299898,0.5357267509727333,0.018776055934993846,9.999000099990002e-05,28
624,f1_micro,0.6728778467908902,0.5443942028985506,0.01995603327338657,9.999000099990002e-05,28
625,f1_weighted,0.6744882815854683,0.5508731110877875,0.019603296356751808,9.999000099990002e-05,28
626,f1_class0,0.5775401069518716,0.47425034815280703,0.02260123155980695,9.999000099990002e-05,28
627,f1_class1,0.7331081081081081,0.5972031537926594,0.025593406716092653,9.999000099990002e-05,28
628,precision_class0,0.5625,0.419936312682832,0.018559327796741874,9.999000099990002e-05,28
629,precision_class1,0.7457044673539519,0.6645339379017303,0.01749783586706531,9.999000099990002e-05,28
630,recall_class0,0.5934065934065934,0.5461576923076923,0.03985520566364293,0.12858714128587143,28
631,recall_class1,0.7209302325581395,0.5433279069767442,0.037260234404367716,9.999000099990002e-05,28
632,balanced_accuracy,0.6571684129823665,0.5447427996422183,0.018815909170268978,9.999000099990002e-05,28
633,mcc,0.31125554455494026,0.08694123484062224,0.03656480165553328,9.999000099990002e-05,28
634,roc_auc,0.7136924537256762,0.5626322916286371,0.019089081046350338,9.999000099990002e-05,28
635,pr_auc,0.7659133927451772,0.6755296070552126,0.017423795824304002,9.999000099990002e-05,28
636,brier,0.20777986425425865,0.2466924676587068,0.0019011892309339254,1.0,28
637,log_loss,0.6000732088300333,0.6864750344135028,0.003867671278341172,1.0,28
638,accuracy,0.7515527950310559,0.5562962732919254,0.03055174327469795,9.999000099990002e-05,29
639,precision_macro,0.6290415466886055,0.5309293735265775,0.013287867868891218,9.999000099990002e-05,29
640,precision_micro,0.7515527950310559,0.5562962732919254,0.03055174327469795,9.999000099990002e-05,29
641,precision_weighted,0.8411041643778217,0.7783973550003046,0.012282007063080738,9.999000099990002e-05,29
642,recall_macro,0.7144810611240258,0.5609630760289895,0.02603205190035746,9.999000099990002e-05,29
643,recall_micro,0.7515527950310559,0.5562962732919254,0.03055174327469795,9.999000099990002e-05,29
644,recall_weighted,0.7515527950310559,0.5562962732919254,0.03055174327469795,9.999000099990002e-05,29
645,f1_macro,0.6398389341817459,0.476720155226735,0.021879001092543048,9.999000099990002e-05,29
646,f1_micro,0.7515527950310559,0.5562962732919254,0.03055174327469795,9.999000099990002e-05,29
647,f1_weighted,0.7814539027676742,0.6201967349952819,0.026858458379763604,9.999000099990002e-05,29
648,f1_class0,0.4392523364485981,0.2734967299240716,0.021332640536277207,9.999000099990002e-05,29
649,f1_class1,0.8404255319148937,0.6799435805293984,0.029624413965980746,9.999000099990002e-05,29
650,precision_class0,0.32867132867132864,0.18041020915176786,0.015050939850762638,9.999000099990002e-05,29
651,precision_class1,0.9294117647058824,0.8814485379013873,0.011936064279373113,0.00019998000199980003,29
652,recall_class0,0.6619718309859155,0.5675732394366196,0.050291650303544586,0.040195980401959805,29
653,recall_class1,0.7669902912621359,0.5543529126213592,0.037701634061825494,9.999000099990002e-05,29
654,balanced_accuracy,0.7144810611240258,0.5609630760289895,0.02603205190035746,9.999000099990002e-05,29
655,mcc,0.33272792406323587,0.08684384017728336,0.03719013556494143,9.999000099990002e-05,29
656,roc_auc,0.7579310816354436,0.5850743316696294,0.02611562763281965,9.999000099990002e-05,29
657,pr_auc,0.9352676802786596,0.8881235004583772,0.010800336494538394,9.999000099990002e-05,29
658,brier,0.18540036993506984,0.24405729164356743,0.0034696912173325834,1.0,29
659,log_loss,0.5582574977949248,0.6810107303788384,0.007202926622839715,1.0,29
660,accuracy,0.587991718426501,0.6131527950310559,0.04650509589091697,0.7081291870812919,30
661,precision_macro,0.5132389162561576,0.5160347967614023,0.007048388792793799,0.6442355764423557,30
662,precision_micro,0.587991718426501,0.6131527950310559,0.04650509589091697,0.7081291870812919,30
663,precision_weighted,0.954960019990005,0.9562392654790889,0.004849009749283296,0.619038096190381,30
664,recall_macro,0.6146055437100213,0.6335522921108742,0.05515035241917297,0.6321367863213678,30
665,recall_micro,0.587991718426501,0.6131527950310559,0.04650509589091697,0.7081291870812919,30
666,recall_weighted,0.587991718426501,0.6131527950310559,0.046505095890916975,0.7081291870812919,30
667,f1_macro,0.4086308626555838,0.42199904317747117,0.025338411790581234,0.6956304369563043,30
668,f1_micro,0.587991718426501,0.6131527950310559,0.04650509589091697,0.7081291870812919,30
669,f1_weighted,0.7154323264742581,0.7341431677418249,0.0359741181071317,0.7028297170282972,30
670,f1_class0,0.08294930875576037,0.09064604940915712,0.017419227489555822,0.6511348865113489,30
671,f1_class1,0.7343124165554072,0.7533520369457851,0.036671821948887004,0.7032296770322968,30
672,precision_class0,0.04433497536945813,0.04874082227647377,0.009684932051498662,0.6552344765523448,30
673,precision_class1,0.9821428571428571,0.983328771246331,0.004731851166211267,0.6175382461753824,30
674,recall_class0,0.6428571428571429,0.6552071428571428,0.09213377494544304,0.6995300469953005,30
675,recall_class1,0.5863539445628998,0.6118974413646056,0.047364463768587425,0.7082291770822917,30
676,balanced_accuracy,0.6146055437100213,0.6335522921108742,0.05515035241917297,0.6321367863213678,30
677,mcc,0.07790386885561938,0.09252580719006454,0.03935188523543498,0.6376362363763624,30
678,roc_auc,0.6554218702406336,0.6808534800487358,0.052752335852906604,0.6716328367163283,30
679,pr_auc,0.9853341733755003,0.9859844883237933,0.003485611027504575,0.5941405859414058,30
680,brier,0.23410873884330022,0.2270636539532968,0.012677027282007125,0.33296670332966705,30
681,log_loss,0.6569810894907986,0.6434560762245788,0.028858155409672754,0.37336266373362664,30
682,accuracy,0.6915113871635611,0.6035977225672877,0.04392373515954325,0.024197580241975804,31
683,precision_macro,0.5431810314987885,0.5173700915044713,0.007445891542902615,0.0016998300169983002,31
684,precision_micro,0.6915113871635611,0.6035977225672877,0.04392373515954325,0.024197580241975804,31
685,precision_weighted,0.962051029571008,0.9461042336305061,0.005422299365757602,0.000999900009999,31
686,recall_macro,0.7834511486998232,0.6214040898762938,0.0496305205559986,0.0006999300069993001,31
687,recall_micro,0.6915113871635611,0.6035977225672877,0.04392373515954325,0.024197580241975804,31
688,recall_weighted,0.6915113871635611,0.6035977225672877,0.04392373515954325,0.024197580241975804,31
689,f1_macro,0.48913560440964554,0.42393334660357923,0.024521301219021185,0.0065993400659934,31
690,f1_micro,0.6915113871635611,0.6035977225672877,0.04392373515954325,0.024197580241975804,31
691,f1_weighted,0.7880393098586852,0.7220987448525332,0.03445244545010376,0.024197580241975804,31
692,f1_class0,0.16759776536312848,0.10318972220659761,0.017582335312722016,0.0023997600239976003,31
693,f1_class1,0.8106734434561627,0.744676971000561,0.03526537175539537,0.026197380261973803,31
694,precision_class0,0.09259259259259259,0.056170557769783636,0.0099249579480999,0.0028997100289971,31
695,precision_class1,0.9937694704049844,0.9785696252391591,0.005289478183164264,0.000999900009999,31
696,recall_class0,0.8823529411764706,0.6405588235294117,0.08445010114465475,0.0033996600339966003,31
697,recall_class1,0.6845493562231759,0.6022493562231759,0.04514675171784926,0.0362963703629637,31
698,balanced_accuracy,0.7834511486998232,0.6214040898762938,0.0496305205559986,0.0006999300069993001,31
699,mcc,0.22126647265570853,0.0918249489296574,0.03839014539946993,0.0011998800119988001,31
700,roc_auc,0.7957586468063619,0.6649078957334008,0.04784480433106467,0.0053994600539946005,31
701,pr_auc,0.9911232601038469,0.9815874902468255,0.004031636570187634,0.004199580041995801,31
702,brier,0.19994118549749462,0.23044483847361721,0.01080162706252854,0.9855014498550145,31
703,log_loss,0.5776337884929263,0.6512282895819238,0.02414381387166167,0.9892010798920108,31
704,accuracy,0.5590062111801242,0.5982795031055901,0.04325895074161005,0.8215178482151785,32
705,precision_macro,0.5219529874702288,0.5181152202055634,0.007864514115026077,0.3027697230276972,32
706,precision_micro,0.5590062111801242,0.5982795031055901,0.04325895074161005,0.8215178482151785,32
707,precision_weighted,0.9447397708267273,0.9392725787034347,0.005873385862404484,0.17698230176982302,32
708,recall_macro,0.6442831215970961,0.6143685911978222,0.04760401017541016,0.262973702629737,32
709,recall_micro,0.5590062111801242,0.5982795031055901,0.04325895074161005,0.8215178482151785,32
710,recall_weighted,0.5590062111801242,0.5982795031055901,0.04325895074161005,0.8215178482151785,32
711,f1_macro,0.411194734582916,0.42538399516389147,0.024610053017652348,0.7102289771022897,32
712,f1_micro,0.5590062111801242,0.5982795031055901,0.04325895074161005,0.8215178482151785,32
713,f1_weighted,0.6829968299786087,0.7149018396966494,0.0341560068510213,0.8233176682331766,32
714,f1_class0,0.11618257261410789,0.11114327851372932,0.01810536717211701,0.36296370362963704,32
715,f1_class1,0.7062068965517241,0.7396247118140533,0.03504413957636336,0.8274172582741726,32
716,precision_class0,0.06306306306306306,0.060993862555065094,0.010337428248528301,0.38916108389161086,32
717,precision_class1,0.9808429118773946,0.9752365778560619,0.005726101098811456,0.1633836616338366,32
718,recall_class0,0.7368421052631579,0.6318315789473685,0.08098790548490191,0.1630836916308369,32
719,recall_class1,0.5517241379310345,0.5969056034482759,0.044675080879133876,0.8472152784721528,32
720,balanced_accuracy,0.6442831215970961,0.6143685911978222,0.04760401017541016,0.262973702629737,32
721,mcc,0.11256012723138789,0.09101788351746673,0.03864435299338572,0.2836716328367163,32
722,roc_auc,0.6547754083484575,0.6561437726860255,0.04622021548838174,0.49755024497550243,32
723,pr_auc,0.9790318640861504,0.9784919457099291,0.004414229945885002,0.47065293470652936,32
724,brier,0.23649472901345278,0.23212818080279918,0.009942981165219763,0.38376162383761625,32
725,log_loss,0.6624414569946802,0.6550444223714017,0.022022463913630115,0.43575642435756423,32
726,accuracy,0.5921325051759835,0.5479672877846792,0.024335950561629273,0.0403959604039596,33
727,precision_macro,0.5604108391608391,0.5386464807700339,0.016220027592358976,0.0918908109189081,33
728,precision_micro,0.5921325051759835,0.5479672877846792,0.024335950561629273,0.0403959604039596,33
729,precision_weighted,0.6688326528543919,0.6502233422711453,0.015754275937188846,0.12148785121487851,33
730,recall_macro,0.576428824205963,0.5495198564540388,0.020744839071156325,0.10118988101189881,33
731,recall_micro,0.5921325051759835,0.5479672877846792,0.024335950561629273,0.0403959604039596,33
732,recall_weighted,0.5921325051759835,0.5479672877846792,0.024335950561629273,0.0403959604039596,33
733,f1_macro,0.5498687229462829,0.5155173240191412,0.02011921632334014,0.0481951804819518,33
734,f1_micro,0.5921325051759835,0.5479672877846792,0.024335950561629273,0.0403959604039596,33
735,f1_weighted,0.6152633589638601,0.5744401785890869,0.02281078608979776,0.0382961703829617,33
736,f1_class0,0.41194029850746267,0.391238988834496,0.021840898267188463,0.17538246175382463,33
737,f1_class1,0.687797147385103,0.6397956592037864,0.02759003015026804,0.0382961703829617,33
738,precision_class0,0.3317307692307692,0.3033118776912704,0.017556943599155897,0.06179382061793821,33
739,precision_class1,0.7890909090909091,0.7739810838487974,0.015381270731608554,0.16618338166183383,33
740,recall_class0,0.5433070866141733,0.5527944881889764,0.04280675294459366,0.6254374562543745,33
741,recall_class1,0.6095505617977528,0.5462452247191011,0.03733349152854623,0.0486951304869513,33
742,balanced_accuracy,0.576428824205963,0.5495198564540388,0.020744839071156325,0.10118988101189881,33
743,mcc,0.13589892429829578,0.08749233793118544,0.03668356292884992,0.09579042095790422,33
744,roc_auc,0.5987680261877377,0.5688630186676105,0.021068766090453595,0.0846915308469153,33
745,pr_auc,0.7862773278971935,0.7828241375083684,0.014878338382772697,0.39916008399160086,33
746,brier,0.242792797501768,0.24602798489330885,0.0023081505829653883,0.9071092890710929,33
747,log_loss,0.6790353913828302,0.6851115524677501,0.004718204910524451,0.8945105489451055,33
748,accuracy,0.5590062111801242,0.60026149068323,0.04354559042879724,0.8298170182981702,34
749,precision_macro,0.5044600938967136,0.5177490874385631,0.007744313408245892,0.9624037596240376,34
750,precision_micro,0.5590062111801242,0.60026149068323,0.04354559042879724,0.8298170182981702,34
751,precision_weighted,0.9322164873297757,0.9427081156409925,0.005750981293634479,0.9621037896210379,34
752,recall_macro,0.5306451612903226,0.6178155376344087,0.0492868044414947,0.962003799620038,34
753,recall_micro,0.5590062111801242,0.60026149068323,0.04354559042879724,0.8298170182981702,34
754,recall_weighted,0.5590062111801242,0.60026149068323,0.04354559042879724,0.8298170182981702,34
755,f1_macro,0.3940630797773655,0.42438437648104643,0.024619871638450464,0.8946105389461054,34
756,f1_micro,0.5590062111801242,0.60026149068323,0.04354559042879724,0.8298170182981702,34
757,f1_weighted,0.6866407771465447,0.717957775959512,0.034344581715709456,0.815918408159184,34
758,f1_class0,0.07792207792207792,0.10716748174257001,0.01799209768988219,0.9617038296170383,34
759,f1_class1,0.710204081632653,0.7416012712195228,0.03519634791256503,0.8113188681131887,34
760,precision_class0,0.04225352112676056,0.058565171058756735,0.010199238412617967,0.9617038296170383,34
761,precision_class1,0.9666666666666667,0.9769330038183694,0.0056113528194722696,0.9623037696230377,34
762,recall_class0,0.5,0.6367833333333333,0.08403027763475031,0.9754024597540246,34
763,recall_class1,0.5612903225806452,0.5988477419354838,0.0448363830189067,0.8011198880111989,34
764,balanced_accuracy,0.5306451612903226,0.6178155376344087,0.0492868044414947,0.962003799620038,34
765,mcc,0.023382069783042907,0.09144106694342735,0.03902221880240781,0.962003799620038,34
766,roc_auc,0.6215651135005973,0.6601015292712066,0.04743198924632628,0.7897210278972103,34
767,pr_auc,0.9797692117450438,0.9800346118829997,0.004279167892025567,0.5435456454354565,34
768,brier,0.24131204827870062,0.23140374149452655,0.01035847144820977,0.15908409159084091,34
769,log_loss,0.6733267425960079,0.6533548823436061,0.023134240054232504,0.19218078192180782,34
770,accuracy,0.6376811594202898,0.5436403726708074,0.019232594752090947,9.999000099990002e-05,35
771,precision_macro,0.6312564811614241,0.5427956744460043,0.018230344334260715,9.999000099990002e-05,35
772,precision_micro,0.6376811594202898,0.5436403726708074,0.019232594752090947,9.999000099990002e-05,35
773,precision_weighted,0.6433587820676596,0.5567579023347354,0.018168308887850804,9.999000099990002e-05,35
774,recall_macro,0.6339843336508945,0.5438339234677676,0.018671798201880283,9.999000099990002e-05,35
775,recall_micro,0.6376811594202898,0.5436403726708074,0.019232594752090947,9.999000099990002e-05,35
776,recall_weighted,0.6376811594202898,0.5436403726708074,0.019232594752090947,9.999000099990002e-05,35
777,f1_macro,0.6316110614744275,0.5394207870211735,0.01869977788737089,9.999000099990002e-05,35
778,f1_micro,0.6376811594202898,0.5436403726708074,0.019232594752090947,9.999000099990002e-05,35
779,f1_weighted,0.63954135072628,0.5463555862713511,0.019088893654199218,9.999000099990002e-05,35
780,f1_class0,0.5843230403800475,0.4980688359367805,0.022968616154510638,0.00019998000199980003,35
781,f1_class1,0.6788990825688074,0.5807727381055663,0.02503280666138002,0.00019998000199980003,35
782,precision_class0,0.5590909090909091,0.45953942666505154,0.018893297363695244,9.999000099990002e-05,35
783,precision_class1,0.7034220532319392,0.6260519222269569,0.01807833284150345,0.00019998000199980003,35
784,recall_class0,0.6119402985074627,0.5449880597014926,0.03876335709993143,0.0461953804619538,35
785,recall_class1,0.6560283687943262,0.5426797872340425,0.03725907050368706,0.0014998500149985001,35
786,balanced_accuracy,0.6339843336508945,0.5438339234677676,0.018671798201880283,9.999000099990002e-05,35
787,mcc,0.2652267872276448,0.08662289529928945,0.036897936160234276,9.999000099990002e-05,35
788,roc_auc,0.6952471684132528,0.5610927181468544,0.018998142558880455,9.999000099990002e-05,35
789,pr_auc,0.7411650202879396,0.6374000829473554,0.01837826421045543,9.999000099990002e-05,35
790,brier,0.22027767496778558,0.24683328177084077,0.0018478124462669397,1.0,35
791,log_loss,0.6304542242123398,0.6867627185514357,0.0037546535117564425,1.0,35
792,accuracy,0.6666666666666666,0.5434652173913044,0.018688039436155716,9.999000099990002e-05,36
793,precision_macro,0.6661808080115235,0.5433108236136248,0.018409439676657292,9.999000099990002e-05,36
794,precision_micro,0.6666666666666666,0.5434652173913044,0.018688039436155716,9.999000099990002e-05,36
795,precision_weighted,0.6707478793698699,0.5480121179644262,0.01839113595235434,9.999000099990002e-05,36
796,recall_macro,0.6677514280768565,0.5435296044659859,0.018506731503002027,9.999000099990002e-05,36
797,recall_micro,0.6666666666666666,0.5434652173913044,0.018688039436155716,9.999000099990002e-05,36
798,recall_weighted,0.6666666666666666,0.5434652173913044,0.018688039436155716,9.999000099990002e-05,36
799,f1_macro,0.6656979618507994,0.5417138474932128,0.01854298253595244,9.999000099990002e-05,36
800,f1_micro,0.6666666666666666,0.5434652173913044,0.018688039436155716,9.999000099990002e-05,36
801,f1_weighted,0.6674490820948671,0.5440362878833437,0.018673311433326185,9.999000099990002e-05,36
802,f1_class0,0.6477024070021882,0.5178470664627188,0.023418342822057008,9.999000099990002e-05,36
803,f1_class1,0.6836935166994106,0.5655806285237067,0.02455575840038138,9.999000099990002e-05,36
804,precision_class0,0.6192468619246861,0.49499752209368736,0.018881717355861874,9.999000099990002e-05,36
805,precision_class1,0.7131147540983607,0.5916241251335621,0.018460200035891314,9.999000099990002e-05,36
806,recall_class0,0.6788990825688074,0.5441912844036697,0.03856180354061955,0.00019998000199980003,36
807,recall_class1,0.6566037735849056,0.5428679245283019,0.03755445157235148,0.0016998300169983002,36
808,balanced_accuracy,0.6677514280768565,0.5435296044659859,0.018506731503002027,9.999000099990002e-05,36
809,mcc,0.33392854243325154,0.0868396950658645,0.03691461122076087,9.999000099990002e-05,36
810,roc_auc,0.7255495932144713,0.5607034204604466,0.018668398004103918,9.999000099990002e-05,36
811,pr_auc,0.7308266581181004,0.6035409708831178,0.018945229685539505,9.999000099990002e-05,36
812,brier,0.2132986855855425,0.24686432675837708,0.0018063791488422186,1.0,36
813,log_loss,0.6178976566730906,0.6868255963117574,0.0036696377692581775,1.0,36
814,accuracy,0.6542443064182195,0.5451132505175983,0.021503919461541742,9.999000099990002e-05,37
815,precision_macro,0.6393456811493855,0.5410415275604478,0.017421837288070754,9.999000099990002e-05,37
816,precision_micro,0.6542443064182195,0.5451132505175983,0.021503919461541742,9.999000099990002e-05,37
817,precision_weighted,0.6903813974958167,0.5962028013083481,0.01718551384574378,9.999000099990002e-05,37
818,recall_macro,0.65527950310559,0.5459274844720498,0.019479586966726654,9.999000099990002e-05,37
819,recall_micro,0.6542443064182195,0.5451132505175983,0.021503919461541742,9.999000099990002e-05,37
820,recall_weighted,0.6542443064182195,0.5451132505175983,0.021503919461541742,9.999000099990002e-05,37
821,f1_macro,0.6374346549918417,0.5295100437266369,0.019348912770882146,9.999000099990002e-05,37
822,f1_micro,0.6542443064182195,0.5451132505175983,0.021503919461541742,9.999000099990002e-05,37
823,f1_weighted,0.6634572884499842,0.557583284455958,0.020784376573776037,9.999000099990002e-05,37
824,f1_class0,0.7155025553662692,0.6137297659146002,0.02633328598827586,9.999000099990002e-05,37
825,f1_class1,0.5593667546174143,0.44529032153867365,0.022226437392383183,9.999000099990002e-05,37
826,precision_class0,0.7924528301886793,0.7065253488041486,0.01688996797643505,9.999000099990002e-05,37
827,precision_class1,0.48623853211009177,0.375557706316747,0.018456120316736182,9.999000099990002e-05,37
828,recall_class0,0.6521739130434783,0.5434847826086956,0.03706512826245303,0.0025997400259974,37
829,recall_class1,0.6583850931677019,0.5483701863354037,0.040268038982573515,0.0029997000299970002,37
830,balanced_accuracy,0.65527950310559,0.5459274844720498,0.019479586966726654,9.999000099990002e-05,37
831,mcc,0.29419400489327835,0.08683103422265953,0.0368418288505052,9.999000099990002e-05,37
832,roc_auc,0.7234288800586397,0.5639422543497551,0.01973944838809852,9.999000099990002e-05,37
833,pr_auc,0.5419927504783408,0.39050649242471,0.020852414208121714,9.999000099990002e-05,37
834,brier,0.21326888104192712,0.2465486166434057,0.0020093879387157025,1.0,37
835,log_loss,0.6139459595381472,0.6861796864124018,0.004092475325545306,1.0,37
836,accuracy,0.6790890269151139,0.5432565217391305,0.018111337119344168,9.999000099990002e-05,38
837,precision_macro,0.6781195199944985,0.5433165322876448,0.018037610971912997,9.999000099990002e-05,38
838,precision_micro,0.6790890269151139,0.5432565217391305,0.018111337119344168,9.999000099990002e-05,38
839,precision_weighted,0.679166587468763,0.5448653531040845,0.01802733311383718,9.999000099990002e-05,38
840,recall_macro,0.6781991744066047,0.5432589628482972,0.018015860449267722,9.999000099990002e-05,38
841,recall_micro,0.6790890269151139,0.5432565217391305,0.018111337119344168,9.999000099990002e-05,38
842,recall_weighted,0.6790890269151139,0.5432565217391305,0.018111337119344168,9.999000099990002e-05,38
843,f1_macro,0.678156422899838,0.5423258914447769,0.018089307414697536,9.999000099990002e-05,38
844,f1_micro,0.6790890269151139,0.5432565217391305,0.018111337119344168,9.999000099990002e-05,38
845,f1_weighted,0.6791248963003168,0.5430989774443878,0.018148326648355865,9.999000099990002e-05,38
846,f1_class0,0.6608315098468271,0.5284962418961814,0.02317556601878335,9.999000099990002e-05,38
847,f1_class1,0.6954813359528488,0.5561555409933725,0.024235334556607657,9.999000099990002e-05,38
848,precision_class0,0.6593886462882096,0.5156098487935558,0.018500763852123306,9.999000099990002e-05,38
849,precision_class1,0.6968503937007874,0.5710232157817337,0.018108748230953507,9.999000099990002e-05,38
850,recall_class0,0.6622807017543859,0.5433026315789474,0.037945810108142214,0.0014998500149985001,38
851,recall_class1,0.6941176470588235,0.5432152941176469,0.03792977159000988,0.00029997000299970003,38
852,balanced_accuracy,0.6781991744066047,0.5432589628482972,0.018015860449267722,9.999000099990002e-05,38
853,mcc,0.3563186854978019,0.08657499618062629,0.036051910754455095,9.999000099990002e-05,38
854,roc_auc,0.7302545579635362,0.5602969031647748,0.01846530163681298,9.999000099990002e-05,38
855,pr_auc,0.7263856754653816,0.5833652677275498,0.01914406017921673,9.999000099990002e-05,38
856,brier,0.20933931202613854,0.2469142776391451,0.0017716032544743705,1.0,38
857,log_loss,0.6060403879492974,0.6869280046282524,0.0035971417085774744,1.0,38
858,accuracy,0.6314699792960663,0.5435316770186336,0.01830676813124543,9.999000099990002e-05,39
859,precision_macro,0.6318737803178143,0.5437095552268394,0.018369379282770364,9.999000099990002e-05,39
860,precision_micro,0.6314699792960663,0.5435316770186336,0.01830676813124543,9.999000099990002e-05,39
861,precision_weighted,0.6317877243623599,0.544070081690989,0.018368978291935102,9.999000099990002e-05,39
862,recall_macro,0.6298644474948525,0.543543683939602,0.018298712464402272,9.999000099990002e-05,39
863,recall_micro,0.6314699792960663,0.5435316770186336,0.01830676813124543,9.999000099990002e-05,39
864,recall_weighted,0.6314699792960663,0.5435316770186336,0.01830676813124543,9.999000099990002e-05,39
865,f1_macro,0.6292945843394273,0.5429256276359083,0.018335882737907205,9.999000099990002e-05,39
866,f1_micro,0.6314699792960663,0.5435316770186336,0.01830676813124543,9.999000099990002e-05,39
867,f1_weighted,0.6300589122971653,0.5430997134877824,0.018343561504664086,9.999000099990002e-05,39
868,f1_class0,0.600896860986547,0.5364576686778141,0.02383704373797043,0.0034996500349965005,39
869,f1_class1,0.6576923076923077,0.5493935865940025,0.02400882745716035,9.999000099990002e-05,39
870,precision_class0,0.6350710900473934,0.5303146104434331,0.018667490392234382,9.999000099990002e-05,39
871,precision_class1,0.6286764705882353,0.5571045000102457,0.018623384208934876,0.00039996000399960006,39
872,recall_class0,0.5702127659574469,0.5439897872340426,0.038432289690707166,0.2635736426357364,39
873,recall_class1,0.6895161290322581,0.5430975806451612,0.03792763201509007,0.00019998000199980003,39
874,balanced_accuracy,0.6298644474948525,0.543543683939602,0.018298712464402272,9.999000099990002e-05,39
875,mcc,0.26173051499609673,0.0872525892195457,0.0366663986628261,9.999000099990002e-05,39
876,roc_auc,0.6545984900480439,0.5605601475634866,0.01846060472166394,9.999000099990002e-05,39
877,pr_auc,0.6609377578107747,0.5696846894106065,0.019367282341385725,0.00019998000199980003,39
878,brier,0.2337636816345879,0.24689645321095027,0.0017729641094483247,1.0,39
879,log_loss,0.6605113860927049,0.6868922497376606,0.003600754776870684,1.0,39
